"DC","DSB","Lon","Lat","Anch","Mun","LogAnch"
44.15106543,12.86555807,-76.90366667,-13.07926375,2729.546076,578.334345,7.91225689601493
20.47596522,-30.71609106,-76.488335,-13.32450167,9.295341,289.974232,2.33169146280638
6.666859489,-94.79184998,-79.06566667,-8.21909042,0.705125,7.532851,0.533638421831147
9.117400767,-64.75486541,-79.77141302,-7.18941302,18.592223,0,2.9751327017819
56.77437076,-39.90435294,-79.06027458,-9.42983333,0.520613,0,0.419113543032527
30.89711688,9.45870525,-75.8046864,-15.0665182,1558.194182,0,7.35192441678567
51.30885763,10.80017901,-76.8765892,-13.29941127,170.956494,0,5.1472415029578
13.79654411,-4.746881741,-73.32824625,-16.52524625,1.468095,38.220346,0.903446598008961
28.08660223,10.79970151,-81.34008638,-5.42423333,531.364073,0,6.27732760302687
48.02736763,-25.52395363,-80.07822393,-7.3717703,1635.126265,0,7.40008669327989
7.399426351,-95.17805224,-78.798,-8.83782375,21.396777,0,3.10891706458014
17.0541999,-9.790637038,-74.05966435,-16.18926203,4.155925,101.652926,1.64014653881133
30.6155064,-42.29326642,-80.35496667,-6.821225,0,0,0
46.08325568,-27.43945266,-80.06376638,-7.36131652,491.566221,0,6.19962891045661
4.210440657,-26.04975089,-76.3635,-13.76126185,1808.49945,0,7.50080553905238
26.39749381,2.00122333,-81.267356,-5.6343015,672.265782,0,6.512140172932
33.2228143,-69.34293348,-79.01821,-8.93337667,74.973321,0,4.33038223918387
5.616612111,-3.347463908,-73.77024833,-16.23391833,0.696343,38.602335,0.528474757487883
14.42002168,-3.976856991,-74.19095711,-16.03279044,2.011201,61.665621,1.10233900250239
1.938928763,-74.51489773,-79.4060539,-7.81105887,139.708907,0,4.94669326702072
40.94744006,24.3179781,-81.56501821,-5.20923333,64.649282,0,4.18432666390301
65.80502209,-19.55441813,-80.47391424,-7.12202379,199.699569,0,5.30180910831618
59.93829451,-36.36732693,-79.077605,-9.45677167,1.327993,0,0.845006522991819
3.295809215,5.013993857,-74.71347,-15.65616667,0.908996,128.727007,0.646577449403542
3.962035717,-6.54713897,-75.41293639,-15.14537721,2.10648,581.52852,1.13349025238725
38.36759323,8.752964951,-77.10572667,-12.68989333,2.09003,0,1.12818079960039
1.518750433,-78.80031167,-79.37266908,-7.86966183,1442.307643,0,7.27469273286286
47.13001605,-55.57705145,-79.12758458,-8.99658458,152.381808,0,5.03293028998402
8.420989252,-97.08127664,-78.99733542,-8.38049792,4433.489618,0,8.39716780762536
18.12620587,-66.82246198,-79.46968277,-7.98639972,441.966303,0,6.09349370168926
5.397831955,-59.980789,-79.5732725,-7.55906083,0,0,0
3.977875395,-6.254594771,-74.74588625,-15.64383333,17.891681,224.522486,2.93872166643715
4.871554282,-32.53602022,-77.75536807,-10.87084237,16.599398,0,2.86786469691366
13.68431319,6.09092291,-75.29884375,-15.44233333,2.162568,7.011652,1.15138435579876
41.89032459,3.135872149,-76.80160774,-13.25569108,13.754561,0,2.69155225532606
12.3206562,-12.23637011,-75.62536541,-14.96509104,5.599027,4.081403,1.88692221392193
34.09705741,13.02584771,-75.83412994,-15.08435663,7.010778,0,2.08078788495286
