DC,DSB,Lon,Lat,SST,SSS,Anch
36.34699028,20.76953485,-74.1991,-16.31321667,16.81086323,34.85197792,0
34.48618708,19.08963,-74.18780943,-16.30021887,16.73414763,34.85211124,0
32.56786468,17.2581955,-74.17921051,-16.28503153,16.65790128,34.85243792,0
30.65242812,15.44889785,-74.1706637,-16.26984111,16.58125006,34.85282474,0
28.79092115,13.71439504,-74.16243186,-16.25503039,16.5063008,34.85325982,0
26.90458205,11.99592419,-74.15409635,-16.24001301,16.39063664,34.85375752,0
25.05061047,-10.37300341,-74.14579355,-16.22531398,16.26221748,34.85429888,0
23.19811699,-8.836319905,-74.1375835,-16.21056683,16.13782074,34.85318381,0
21.28088138,7.362127982,-74.12870988,-16.19552963,16.01406562,34.85179072,0
19.42610743,-5.794264482,-74.1201413,-16.18096594,15.89855626,34.85036286,0
17.54818764,-4.421878489,-74.11164348,-16.16609712,15.78541254,34.84883076,0
15.61690591,-3.569709856,-74.10267704,-16.15093741,15.67400144,34.84717939,0
13.76613829,-2.81469529,-74.09449391,-16.13611505,15.57023116,34.8455019,0
11.90915975,-2.438869891,-74.08594323,-16.12143647,15.47106515,34.84374984,0
10.07693977,-1.958099374,-74.07771011,-16.10675355,15.37488078,34.84193243,0
7.993824527,-2.024956497,-74.067841,-16.090332,15.25670363,34.84020002,0
5.675960193,-1.277517481,-74.05748302,-16.07121574,15.12050102,34.83968992,0
3.497542099,2.922259822,-74.04640461,-16.05362127,14.9762484,34.83944512,0
3.99851337,-3.446540803,-74.05727834,-16.04342749,14.9352771,34.83678836,0
4.780642266,4.340904576,-74.07491715,-16.03346667,14.87428373,34.83419722,0
6.169352424,5.651743349,-74.09141667,-16.02591667,14.82443398,34.83451085,0
7.727899442,7.444102463,-74.10732491,-16.01595842,14.75550827,34.8346351,0
8.525581809,9.66530947,-74.12563566,-16.00401512,14.6694909,34.83485766,0
8.234573767,-9.524230627,-74.14486771,-15.99247448,14.58269221,34.83532039,0
7.987170448,-8.092346557,-74.16324386,-15.98138947,14.49592616,34.83588706,0
7.698430917,-6.41040415,-74.18519167,-15.96925833,14.39646628,34.83680713,0
7.521181301,-5.423525737,-74.21122328,-15.95648003,14.30494676,34.83821223,0
6.78918056,-4.950365099,-74.22812583,-15.94626361,14.22918259,34.83912726,0
6.391617056,-5.162350891,-74.24323225,-15.93670888,14.16215029,34.84001407,0
5.730610637,-5.152398171,-74.26026865,-15.92614067,14.0901864,34.84113148,0
8.839212242,0.86792712,-74.35096667,-15.92313333,13.94410831,34.84993029,21
10.58923712,2.234619291,-74.35923333,-15.93711188,13.99601124,34.85096227,9
11.36459974,3.021293753,-74.36365833,-15.94300404,14.01837386,34.85146261,16
12.14416462,3.816707153,-74.36808333,-15.9488962,14.04046698,34.85194673,11
13.67726975,5.355937991,-74.37546052,-15.96117529,14.08416302,34.85289284,19
15.16838156,6.911602471,-74.3828377,-15.97345437,14.16455211,34.85422532,12
19.41377624,11.14909646,-74.40294309,-16.00797927,14.47340751,34.85839351,21
21.3116142,12.99646228,-74.4119445,-16.02322233,14.61186041,34.86050093,16
23.16969042,14.849857,-74.4212775,-16.037905,14.74709931,34.86280354,13
24.97404452,16.66593307,-74.43055126,-16.05201792,14.87858761,34.86522091,14
26.78565901,18.50994561,-74.43985315,-16.06635315,15.01319378,34.86779931,0
28.57613993,20.35063202,-74.44906117,-16.08065567,15.14858026,34.87050255,0
30.41083693,22.20453705,-74.45784467,-16.09540601,15.2884708,34.87328071,0
32.26527329,24.07612588,-74.46666196,-16.11027391,15.43536062,34.87621717,0
34.0792559,25.90658349,-74.47527808,-16.12477282,15.61153817,34.87922437,0
35.90358144,27.74666125,-74.48392853,-16.13931892,15.79071747,34.88238148,0
37.75948016,29.62621385,-74.49286204,-16.15407407,15.97816135,34.88576702,0
39.56835263,31.47700528,-74.50166383,-16.16857767,16.16410388,34.88924212,0
40.72125483,32.84819973,-74.51227586,-16.17630748,16.27716993,34.89276135,0
40.07539135,32.864766,-74.52592852,-16.16568574,16.18670185,34.89545877,0
39.58500265,33.05531012,-74.53975767,-16.15574233,16.10380184,34.89811201,0
39.19300443,33.35305552,-74.55387364,-16.14584303,16.02143762,34.90069153,0
38.94018231,33.6700628,-74.56843468,-16.13626021,15.94310466,34.90326556,0
38.77065791,34.0787206,-74.58287576,-16.12667424,15.86384155,34.90565589,0
38.66155698,34.55123858,-74.59704248,-16.11694085,15.78163632,34.90780797,0
38.5911175,34.96621207,-74.61105848,-16.10722485,15.70245214,34.90977514,0
38.5337909,35.44378504,-74.6251763,-16.09717018,15.65023026,34.91156441,0
38.53742545,35.97578923,-74.63947739,-16.08740297,15.61158785,34.91328329,0
38.66548814,36.43027896,-74.65407929,-16.07778535,15.58577914,34.91493828,0
38.85025863,36.57661665,-74.66822661,-16.06814006,15.5668462,34.91633703,0
39.07418467,36.45765064,-74.68228033,-16.05838333,15.55532065,34.91573971,0
39.17580988,35.94058852,-74.69514717,-16.04816667,15.54437893,34.9126632,0
39.29588768,35.44802963,-74.7069975,-16.03816917,15.53816069,34.90977243,0
39.60399886,35.08865814,-74.72053333,-16.0279,15.54626126,34.90672127,0
40.45625102,35.30186456,-74.73669674,-16.02113442,15.59395832,34.90406517,0
40.84807033,-34.32997151,-74.75099894,-16.01185053,15.62733093,34.90120782,0
40.3199442,33.29521577,-74.7651104,-16.00230627,15.6668553,34.89837597,0
39.82712794,32.31334278,-74.77924423,-15.99258622,15.70562452,34.89556541,0
39.28160918,31.34899501,-74.7931661,-15.9823339,15.7384545,34.89274209,0
38.76576722,30.44630085,-74.80665,-15.97195,15.77032434,34.88998952,0
37.03463168,28.86881219,-74.79581537,-15.95938074,15.66690299,34.88893915,0
35.10515234,27.09012967,-74.78572954,-15.94462574,15.55853311,34.88743316,0
33.27145075,25.41103044,-74.77654517,-15.93044033,15.45867335,34.88589309,0
31.40220315,23.6840267,-74.76827848,-15.91552364,15.35870654,34.88406903,0
29.53980403,21.99602343,-74.75980791,-15.90074125,15.25309499,34.88214869,0
27.63403627,-20.32488643,-74.7505788,-15.88580761,15.14584093,34.88021159,0
25.69991156,-18.67140301,-74.74131284,-15.8705795,15.04103661,34.87817886,0
23.85936099,17.02906232,-74.73242674,-15.85607344,14.94434273,34.87620198,0
22.00131488,-15.39368798,-74.72356399,-15.84134465,14.85048457,34.87414054,0
20.142202,-13.83767659,-74.71444417,-15.82671583,14.75907217,34.87206794,0
18.22238337,-12.32623408,-74.70532277,-15.81162277,14.67883896,34.86986636,0
16.29708295,-10.7188874,-74.69636177,-15.79637355,14.60344379,34.86758129,0
14.40670227,-9.20535674,-74.68699428,-15.78153855,14.52987278,34.86534689,0
12.54041222,-7.532621919,-74.67767917,-15.76680417,14.45963462,34.86308176,0
10.66409125,5.839851014,-74.66809533,-15.75187867,14.39078793,34.85928205,0
8.81092732,4.018744983,-74.65904698,-15.73704396,14.32729079,34.85534002,0
6.832151388,-2.266234689,-74.64976458,-15.72144583,14.26447363,34.85122543,0
4.892781157,1.111783634,-74.63988284,-15.70624851,14.20301855,34.84710691,0
2.8242294,2.234212186,-74.63092215,-15.68924452,14.14554676,34.84277306,4
2.8242294,2.234212186,-74.63092215,-15.68924452,14.14554676,34.84277306,11
2.727859947,2.482552988,-74.63459755,-15.6874336,14.15622215,34.84291738,19
2.688423046,-2.364269425,-74.63827295,-15.68562268,14.16675803,34.8430617,38
2.664699123,-2.28731783,-74.64194834,-15.68381176,14.17715441,34.84320602,5
2.545375271,-2.294348554,-74.64562374,-15.68200084,14.1874714,34.84335034,16
2.913260861,6.73515416,-74.7289095,-15.64227461,14.39798545,34.83857148,10
2.959976252,-7.026596253,-74.74423019,-15.63434324,14.42971022,34.83677326,2
3.055726862,-5.919471116,-74.75989885,-15.62645891,14.46073116,34.83501566,13
3.156594262,-4.928754042,-74.77543974,-15.62018333,14.49381478,34.83357489,4
3.280685941,-3.949914048,-74.79093333,-15.61378333,14.52628855,34.83301987,4
3.212903792,-3.032350941,-74.80545918,-15.60744082,14.55500138,34.83306051,4
3.199636032,-2.875580905,-74.82168182,-15.60124242,14.5884114,34.83305382,4
2.904133507,-2.109731608,-74.83828978,-15.59457563,14.62075546,34.83306587,4
1.590377054,-1.636479892,-74.8557625,-15.58731042,14.65295172,34.83309334,2
1.577905201,-1.919472044,-74.8699627,-15.57755397,14.66707931,34.83334236,3
2.952774022,-1.546703563,-74.88353462,-15.56639872,14.67394728,34.83368809,3
3.407358496,-1.861623041,-74.89693469,-15.55533197,14.67917625,34.83403255,4
3.124822748,2.433621089,-74.91055511,-15.5449045,14.68560251,34.83433434,6
3.940351017,-1.754102579,-74.9226236,-15.54613053,14.72579504,34.83398583,3
5.794297049,-0.300786757,-74.93167605,-15.56040939,14.79825227,34.83293817,2
7.648994611,2.001180259,-74.94101667,-15.57453333,14.87136805,34.83189304,4
9.505035085,3.855884348,-74.95057789,-15.58857244,14.94515856,34.83084785,0
11.42940928,5.807056689,-74.9603785,-15.603407,15.02245866,34.82975035,0
13.08250779,7.534494986,-74.96892658,-15.61805991,15.09551275,34.82877161,0
14.54562506,9.334506333,-74.97674379,-15.63308758,15.16767531,34.83062416,0
15.93846199,11.22185336,-74.98209242,-15.64932576,15.23603966,34.8328452,0
17.6119835,13.01878267,-74.99087561,-15.66381789,15.31001193,34.83517063,0
19.42865349,14.57617054,-75.00382069,-15.67451034,15.38547897,34.83716547,0
21.10852426,16.32907278,-75.01296019,-15.6880537,15.46071501,34.83939014,0
22.62842911,18.18703175,-75.01772656,-15.70420311,15.53562405,34.84178506,0
24.27423418,20.04691004,-75.02397757,-15.71982181,15.61327184,34.84417634,0
26.04587431,21.89629334,-75.03230565,-15.73461682,15.69445018,34.84655159,0
27.8358895,23.71849087,-75.04067833,-15.74944,15.77578375,34.8489384,0
29.64760078,25.5216671,-75.0496504,-15.76384227,15.85738667,34.8513004,0
31.46368406,27.32500639,-75.05871137,-15.77813941,15.93963521,34.85365808,0
33.25854726,29.17201795,-75.06660957,-15.79315246,16.02335766,34.85606701,0
35.08330681,30.98385261,-75.07567729,-15.80742124,16.11014386,34.85843298,0
36.90577509,32.83026273,-75.08406077,-15.82220488,16.19808704,34.86084414,0
38.35890469,33.94024445,-75.09777355,-15.82793333,16.27295966,34.86226312,0
39.24522999,34.19416606,-75.11457567,-15.82353717,16.31860484,34.86243266,0
40.37326904,34.73200184,-75.13166515,-15.82115364,16.37323385,34.86289029,0
41.67127334,35.83872007,-75.14850818,-15.82477485,16.45215739,34.8641675,0
43.1008103,37.24827577,-75.16457659,-15.83125886,16.53845018,34.86580992,0
44.52119331,38.66269396,-75.18085688,-15.83728333,16.62319893,34.86740295,0
45.75019486,40.1103544,-75.19697393,-15.84336353,16.70702747,34.86900076,0
46.95963872,41.58579323,-75.21334085,-15.84924542,16.77079972,34.87058701,0
48.20841536,43.09042988,-75.22975941,-15.8550797,16.8313351,34.87217348,0
49.48545573,44.61055834,-75.24607324,-15.86085,16.889944,34.87375049,0
50.79552591,46.15182719,-75.26234126,-15.8666123,16.9469856,34.87532861,0
52.04614886,47.64650517,-75.27917567,-15.87116283,16.99996533,34.8767661,0
51.75445661,47.64711893,-75.29189365,-15.86173968,16.99910358,34.87549333,0
51.09499535,47.26694282,-75.30309519,-15.84903814,16.98650598,34.87362383,0
50.42572912,46.9458539,-75.31438936,-15.83612731,16.97569463,34.87179369,0
49.77491724,46.65008001,-75.32524747,-15.82301919,16.96136632,34.87000828,0
48.5718098,45.74969572,-75.33,-15.8071922,16.88747231,34.86793107,0
47.11683367,44.41153184,-75.33145,-15.79038833,16.7994184,34.86574532,0
45.58139242,42.58841932,-75.333116,-15.77353533,16.71128993,34.8635669,0
44.05217943,40.81344051,-75.33536667,-15.75697604,16.62570062,34.86144775,0
42.45033326,38.9881222,-75.33625,-15.74013333,16.53525349,34.85928604,0
40.9174219,37.20270572,-75.33755,-15.72353284,16.44677702,34.85717158,0
39.48283351,35.45501888,-75.34003333,-15.70697387,16.36048267,34.85510281,0
38.02038163,33.67464464,-75.34183061,-15.69015818,16.27091334,34.85300077,0
36.54269113,31.88507229,-75.34273333,-15.67337121,16.18762916,34.85088693,0
35.10588372,30.11481723,-75.34353191,-15.65670285,16.11076168,34.84879153,0
33.70341123,28.34438337,-75.34438333,-15.63991727,16.03350674,34.84668977,0
32.33126223,26.56496039,-75.34525,-15.62291667,15.95534312,34.84456826,0
30.89551148,24.81883052,-75.3459,-15.60614788,15.87792798,34.84523905,0
29.08557364,22.98260596,-75.33963333,-15.59075,15.79436825,34.84671877,0
27.21461906,21.13800281,-75.33123694,-15.5759536,15.71503984,34.84806588,0
25.34453555,19.3124298,-75.32244936,-15.56139872,15.63768176,34.84940134,0
23.48547471,17.49426341,-75.31406567,-15.54671467,15.56147195,34.85080014,0
21.62088073,15.66278302,-75.3060976,-15.53170946,15.49675133,34.85228363,0
19.70975639,13.79670464,-75.2978995,-15.51633234,15.43759367,34.85383472,0
17.87850394,11.99061702,-75.29066353,-15.50117393,15.37966413,34.85542235,0
16.03928952,10.18658875,-75.28341468,-15.48587936,15.32080095,34.8570544,0
14.18604621,8.452723839,-75.27519741,-15.47103204,15.26186465,34.85830119,0
12.34451203,6.780573584,-75.26686361,-15.45634694,15.20282226,34.85944417,0
10.51086553,4.952452043,-75.25856667,-15.44165,15.14326547,34.86054055,0
8.694823247,3.141320094,-75.25064868,-15.42671403,15.08284455,34.86164444,0
6.915880908,-1.463319865,-75.24289889,-15.41176333,15.02208488,34.86271501,0
5.169501697,-1.152684613,-75.23516453,-15.39646453,14.95706896,34.86377775,0
3.541096945,6.537790211,-75.22152843,-15.34199755,14.70237748,34.86853167,0
4.395837949,-5.351785415,-75.23596042,-15.35161042,14.75767038,34.86887579,0
5.708615017,4.221373636,-75.25019371,-15.36112704,14.81445044,34.86915456,0
7.300231972,-2.876603085,-75.26511137,-15.36966667,14.8694591,34.86955585,0
8.9979941,-1.785264943,-75.28044634,-15.37711484,14.92164459,34.87007465,0
10.9121755,0.401251896,-75.29641617,-15.38933333,14.99985607,34.86903442,0
12.33186129,-1.429844161,-75.31080034,-15.38461633,14.99359442,34.86984157,0
13.3583052,2.771316212,-75.31791716,-15.39731765,15.06673556,34.86847069,0
14.92875824,4.244727542,-75.33003443,-15.40796777,15.12002058,34.86746055,0
16.73546865,5.857743757,-75.34473482,-15.41693482,15.16683062,34.86672979,0
18.56565547,7.574207114,-75.35968548,-15.42556738,15.21207555,34.86607593,0
20.39025904,9.339027511,-75.37451926,-15.43418851,15.25918499,34.86545384,0
22.22664632,11.13975664,-75.3894099,-15.44283663,15.30849299,34.86486313,0
24.07631871,12.96063887,-75.40444515,-15.45137061,15.35961452,34.86432136,0
25.92348773,14.79494967,-75.41935915,-15.46005915,15.41319198,34.86379329,0
27.73896305,16.61766245,-75.43379167,-15.4690375,15.46925181,34.86325564,0
29.5827405,18.44132652,-75.44883994,-15.47725661,15.52523794,34.86284531,0
31.43649407,20.28689321,-75.46383525,-15.48578333,15.58438931,34.86243495,0
33.28538311,22.13965022,-75.47860388,-15.49465194,15.64665766,34.86201746,0
35.13732376,23.98318926,-75.49362419,-15.50304086,15.71067013,34.86168718,0
36.98401904,25.82902525,-75.50847303,-15.51165318,15.77624691,34.86136294,0
38.66903711,27.26340011,-75.52688608,-15.50937443,15.80122935,34.86217821,0
40.49513767,29.12023111,-75.54103945,-15.51911972,15.87042414,34.86177899,0
42.32297818,30.98139456,-75.55510383,-15.5290205,15.94013323,34.86139864,0
44.29550975,32.97847522,-75.57039533,-15.539404,16.01427462,34.8610581,0
46.11230078,34.82191528,-75.58436111,-15.54915741,16.08217189,34.86076037,0
48.00149126,36.73355923,-75.598925,-15.55917083,16.15182107,34.8609935,0
49.85213311,38.59454051,-75.61337558,-15.56858779,16.21842179,34.86144654,0
51.7101971,40.42919352,-75.62855912,-15.57672579,16.28110667,34.86216676,0
53.56363135,42.28352841,-75.64322733,-15.58575533,16.34806383,34.86290215,0
55.41366892,44.13628709,-75.65782576,-15.59483788,16.41513918,34.86374812,0
57.24004053,45.98193634,-75.67184203,-15.60453333,16.48365642,34.86463027,0
59.09406699,47.82809944,-75.6867048,-15.61317628,16.54948821,34.86576096,0
60.96029481,49.69834238,-75.7013771,-15.62240522,16.6174305,34.86741924,0
62.85305935,51.61239603,-75.71579367,-15.63260517,16.68897036,34.86955626,0
64.77009522,53.51556807,-75.73132767,-15.64122217,16.75614041,34.87169494,0
66.84288189,55.61976768,-75.74682661,-15.65288158,16.83604738,34.87400558,0
66.08995227,54.63581899,-75.74736667,-15.63721833,16.7713753,34.87309256,0
65.12332602,53.436834,-75.74591667,-15.62031667,16.69753207,34.87189776,0
64.1156973,52.35254987,-75.74516667,-15.6036,16.6258668,34.87180752,0
62.60703255,51.29678781,-75.74425,-15.58687273,16.55382861,34.87190649,0
61.12648225,50.29409925,-75.74335,-15.57023433,16.48220066,34.87201967,0
59.63788063,49.31085253,-75.74221667,-15.55344929,16.40949782,34.87213073,0
58.18271811,48.28308209,-75.7412,-15.53670132,16.33708259,34.87226635,0
56.73992766,46.92896027,-75.73986667,-15.5201018,16.26432106,34.87239655,0
55.38108444,45.52517802,-75.73948333,-15.50334657,16.19277723,34.87259832,0
53.96426695,43.81891759,-75.73806667,-15.48648878,16.11867286,34.87276143,0
52.63353119,42.17420032,-75.73721667,-15.46979403,16.04637384,34.87296462,0
51.33391835,40.54857135,-75.7363085,-15.45314248,15.97410479,34.87317828,0
50.03947765,38.91999245,-75.73508333,-15.4364429,15.90093315,34.87339946,0
48.79794454,37.29282946,-75.73466667,-15.41897278,15.82617042,34.87366263,0
47.39493724,35.46011242,-75.73336667,-15.39947381,15.74091804,34.87395992,0
46.15851159,33.65786337,-75.7317,-15.38224373,15.69473698,34.87424311,0
45.12427305,31.84946113,-75.73153333,-15.36531086,15.65330998,34.87453141,0
44.13106701,30.06728887,-75.73105,-15.34864045,15.61169659,34.87482347,0
43.03523962,28.23127157,-75.72891667,-15.33191532,15.56556606,34.87516583,0
42.14449755,26.45443606,-75.72835,-15.31516584,15.52313358,34.87548911,0
41.26107425,24.58146697,-75.72776667,-15.29737282,15.47797075,34.87436727,0
40.41166499,22.79149451,-75.72636667,-15.28054752,15.43264559,34.87326483,0
39.63807624,21.0344306,-75.72495,-15.26391593,15.38743212,34.8721598,0
37.93467214,19.54290176,-75.71131538,-15.25489103,15.32364048,34.87172072,0
36.10362401,18.08751894,-75.69626721,-15.24618388,15.25667757,34.8712364,0
34.31071144,16.71179336,-75.68158069,-15.23733968,15.18822399,34.87064862,0
32.47317743,15.50720802,-75.66617492,-15.22924159,15.11696933,34.87004089,0
30.58794165,14.33657445,-75.65110018,-15.22012509,15.04185471,34.86925219,0
28.74699209,12.57436836,-75.63673229,-15.21074115,14.9660048,34.86834467,0
26.89580973,10.78217594,-75.62193316,-15.20197491,14.88302085,34.86740668,0
25.0422647,9.064292447,-75.60668319,-15.19406667,14.78217689,34.86646967,0
23.19131571,7.396622195,-75.59158256,-15.18589128,14.67678925,34.86542141,0
21.34372651,5.819649964,-75.57664944,-15.17740805,14.56664652,34.86455682,0
19.50110911,3.993897333,-75.561778,-15.16885567,14.45197095,34.86389014,0
17.64609491,2.190504833,-75.54679806,-15.16019806,14.33161359,34.86326415,0
15.67994801,-0.729151652,-75.5311131,-15.15043988,14.19733089,34.86259013,0
13.85141571,1.499215284,-75.51642633,-15.141393,14.06701163,34.86202238,0
12.04320677,-2.505271056,-75.501726,-15.13262133,13.93322275,34.86153421,0
10.25575241,-4.16366233,-75.48715943,-15.12353805,13.79391025,34.86106235,0
8.483605351,-5.496776365,-75.47235896,-15.11483781,13.71559157,34.86068533,0
6.712095499,-6.922367681,-75.45701992,-15.10695664,13.70124829,34.86045053,0
4.944596736,-8.494209506,-75.44156333,-15.09942333,13.68601518,34.86029742,0
3.263109552,-10.15563427,-75.42646667,-15.09168889,13.67002572,34.86015987,0
3.32212868,-10.5198721,-75.43844057,-15.07984747,13.67368092,34.85870143,0
4.169916268,-11.12960495,-75.45102367,-15.06825967,13.67913887,34.85718572,0
4.696771933,-11.84001406,-75.46377882,-15.05697569,13.68605307,34.85563371,0
4.992503006,-12.59976444,-75.47668956,-15.04493855,13.69401093,34.85394741,0
5.661689828,-12.46199731,-75.48885612,-15.03322194,13.732824,34.85226666,0
5.391182951,-12.44381315,-75.50177404,-15.02173798,13.81224831,34.85051621,0
5.048115184,-12.69280491,-75.51460531,-15.01046136,13.89106208,34.84895503,0
4.833641511,-12.89147388,-75.5268452,-14.9987548,13.965804,34.8500372,0
4.912129125,-13.34112976,-75.5385,-14.98733333,14.03676649,34.85110778,0
4.962797297,-14.42483317,-75.54566667,-14.97351667,14.07795241,34.85275952,0
6.010373653,-15.27194737,-75.55768167,-14.961635,14.18374868,34.85387887,0
7.587880266,-16.0135432,-75.57264105,-14.95176965,14.30247553,34.85455188,0
7.998176341,-16.93456828,-75.58673822,-14.94205589,14.4141633,34.8553377,0
7.787461221,-16.6044562,-75.600375,-14.93170833,14.5232288,34.85770514,0
7.265589019,-16.43781258,-75.61282516,-14.92005817,14.62659663,34.86015997,0
6.659158541,-16.43826405,-75.62554139,-14.90869195,14.72974144,34.86256314,0
6.137097035,-16.52284025,-75.63797871,-14.89701898,14.77812884,34.86496588,0
5.652520169,-16.65325215,-75.65061006,-14.88530661,14.82080551,34.86735814,0
5.080387065,-16.69783906,-75.66328983,-14.87382684,14.85776373,34.86969301,0
4.616278001,-16.4681066,-75.67678974,-14.86287692,14.8896864,34.8719736,0
4.246955737,-16.27283397,-75.69023074,-14.85291407,14.91516162,34.87408848,0
5.814793081,-14.40858875,-75.70469267,-14.86250933,14.92297902,34.8735921,0
7.455464409,-12.58295457,-75.71919472,-14.87164736,14.93615461,34.87318525,0
9.12392503,-10.81128518,-75.73447937,-14.87956469,14.95557088,34.87301012,0
10.86362842,-9.066429745,-75.74962935,-14.88769601,14.97925064,34.87282187,0
12.70451814,-7.287694722,-75.76430798,-14.89711232,15.00714095,34.8724625,0
14.57433067,-5.567937625,-75.77973658,-14.90633042,15.00183073,34.87219976,0
16.28230597,-3.694801332,-75.79516518,-14.91554851,14.98853531,34.87196378,0
18.05310243,-1.688179598,-75.81079182,-14.92550848,14.98133344,34.87167407,0
19.60217127,0.373058416,-75.82607673,-14.93316337,14.97669658,34.87167709,0
19.85417921,-0.665805524,-75.84102515,-14.92628742,14.94987698,34.87345689,0
19.84941891,1.209386836,-75.85454675,-14.9157065,14.91310379,34.8755777,0
20.41222063,0.204269182,-75.86943059,-14.91094451,14.88280393,34.87705788,0
22.22726367,1.79459949,-75.88224547,-14.92241667,14.89546661,34.87647857,0
23.99758428,3.653797561,-75.89483977,-14.93397822,14.91413428,34.87623551,0
25.49212923,5.491519457,-75.90996007,-14.94216007,14.92585735,34.87710807,0
26.95665825,7.107600234,-75.92506133,-14.95029467,14.97961186,34.87798652,0
28.67729073,8.933276164,-75.93724767,-14.96217633,15.04598194,34.87807419,0
30.53318122,10.82953867,-75.94749627,-14.97607587,15.11914297,34.87769287,0
32.35046925,12.67220349,-75.95706467,-14.989848,15.18963135,34.87724659,0
34.24598316,14.59197079,-75.96706291,-15.00417583,15.26186844,34.87679064,213
36.0839282,16.45896084,-75.97716186,-15.01785706,15.3308839,34.87714186,201
36.17305025,16.578509,-75.98915545,-15.01292227,15.33980623,34.87863498,752
35.66115855,15.7425469,-76.00204704,-15.00177259,15.33054585,34.88133981,893
35.2439426,15.00416585,-76.01491577,-14.99086756,15.32325752,34.88417879,1127
34.98942978,14.34758599,-76.02765,-14.9808,15.31954593,34.88690105,1124
34.59519723,13.66821357,-76.03873102,-14.96935231,15.30113524,34.88957965,864
34.21333285,13.12426689,-76.04826683,-14.95825,15.26526197,34.89202766,707
34.01441823,12.8741534,-76.06054967,-14.94618367,15.22602576,34.89491867,263
34.04035497,12.85989824,-76.07357083,-14.93494792,15.19005677,34.89779991,340
34.303431,12.99465171,-76.087303,-14.92481367,15.15962498,34.90063687,266
34.62177103,13.35794814,-76.10091515,-14.91438409,15.12574866,34.9034904,293
34.91489588,13.77980375,-76.11408303,-14.90351682,15.08705724,34.90633762,247
34.79905522,14.06756121,-76.12678446,-14.89193277,15.04191685,34.90920795,119
34.79359773,14.19182568,-76.13955363,-14.88059818,14.99660698,34.91205462,117
34.89537248,13.86624741,-76.15238548,-14.86932904,14.95009135,34.91489823,280
35.11057137,13.51476464,-76.16531804,-14.85823058,14.90304425,34.91773128,351
35.41696297,13.31952058,-76.17827083,-14.84702917,14.85374674,34.9205755,238
35.81087909,13.37880242,-76.191102,-14.83588133,14.80294379,34.92339585,109
36.2761036,13.67031756,-76.20392467,-14.824414,14.86153131,34.92573512,190
36.71547622,13.87728602,-76.21643731,-14.81298135,14.97715116,34.92775328,289
37.27663792,14.28677898,-76.22937193,-14.80161404,15.09367437,34.92954111,84
37.90952776,14.90944942,-76.24211986,-14.79034362,15.20483521,34.93105792,75
38.61162641,15.71983684,-76.25485519,-14.77888074,15.31194201,34.93233619,45
37.08223132,14.24626338,-76.24337879,-14.76986439,15.18104089,34.93255169,86
35.23003405,12.44598706,-76.22839266,-14.76132966,15.01914663,34.93283458,35
33.37911866,10.63127816,-76.21322429,-14.75321365,14.85924605,34.93329693,0
31.53485119,8.765032994,-76.19834638,-14.74452609,14.70447543,34.93403764,0
29.70838587,6.908208728,-76.183775,-14.73544583,14.63406721,34.93401995,0
27.85609463,5.02911878,-76.16881033,-14.7266,14.57745987,34.93325156,0
26.01534619,3.164002829,-76.15389267,-14.717813,14.51667666,34.93248484,0
24.1702979,1.320342486,-76.13881291,-14.70921291,14.45137686,34.93168015,0
22.30922354,-0.762793416,-76.12354579,-14.70052913,14.38089675,34.92965327,0
20.51072876,-2.542784117,-76.10884058,-14.69175,14.3077144,34.92760792,0
18.7531213,-4.395095831,-76.0946197,-14.68224545,14.2282615,34.92567502,0
16.98449892,-6.251040992,-76.0799568,-14.67331173,14.14817681,34.92379802,0
15.2250041,-8.043231163,-76.06514255,-14.66451294,14.06811865,34.92199269,0
13.48973939,-9.820660884,-76.05022492,-14.6561,14.0014925,34.92026811,0
11.82149865,-11.60987737,-76.03564024,-14.64706179,13.98444771,34.91864834,0
10.18489351,-13.43535884,-76.02073022,-14.63846355,13.96922647,34.91708633,0
8.54246181,-15.26767077,-76.00585857,-14.62984595,13.95414749,34.91561033,0
6.776905892,-17.08865898,-75.99144387,-14.62058027,13.93698779,34.91425818,0
5.030604052,-18.92912033,-75.97645919,-14.6123296,13.92356712,34.91293735,0
5.76239574,-18.81780143,-75.98345957,-14.6004071,13.88215946,34.91358122,0
6.638696837,-18.59782744,-75.99392173,-14.58713988,13.83378397,34.91444809,0
6.607101437,-18.58477084,-76.00425345,-14.57369309,13.78471874,34.91521498,0
6.263024612,-18.69492097,-76.01444391,-14.56023942,13.73549873,34.91588234,0
6.366366733,-18.74156287,-76.02475,-14.54698333,13.68875987,34.91647137,0
7.0451904,-18.80219592,-76.03587135,-14.53503333,13.67685185,34.9170426,0
7.975358701,-18.86243349,-76.04611667,-14.52284482,13.66758428,34.9174721,0
8.969664337,-18.94525227,-76.05572163,-14.5090617,13.66996386,34.91775246,0
8.70014495,-18.90999172,-76.06680561,-14.49568879,13.70146117,34.91803213,0
8.071535443,-18.90613357,-76.07776046,-14.48255621,13.72975211,34.91821718,0
7.765100003,-18.48206123,-76.08838771,-14.46905791,13.75415625,34.91828437,0
7.690019556,-18.07112685,-76.09812187,-14.45520625,13.77323366,34.91821348,0
7.554128513,-17.58178719,-76.10785536,-14.44117261,13.78953954,34.91804893,0
7.059485706,-17.22713085,-76.11743794,-14.42714078,13.80280854,34.91779226,0
